inds,grades
2997,1
2998,2
2999,1
3000,5
3001,1
3002,5
3003,1
3004,1
3005,1
3006,1
3007,1
3008,5
3009,1
3010,1
3011,5
3012,3
3013,1
3014,1
3015,1
3016,5
3017,5
3018,5
3019,1
3020,5
3021,3
3022,5
3023,1
3024,1
3025,5
3026,1
3027,1
3028,1
3029,1
3030,1
3031,1
3032,1
3033,5
3034,1
3035,1
3036,1
3037,1
3038,1
3039,1
3040,5
3041,1
3042,5
3043,5
3044,1
3045,5
3046,1
3047,1
3048,1
3049,1
3050,1
3051,1
3052,1
3053,1
3054,1
3055,5
3056,1
3057,1
3058,1
3059,1
3060,5
3061,1
3062,5
3063,5
3064,5
3065,1
3066,3
3067,1
3068,1
3069,1
3070,5
3071,1
3072,1
3073,1
3074,1
3075,5
3076,5
3077,1
3078,5
3079,1
3080,1
3081,1
3082,1
3083,5
3084,1
3085,1
3086,1
3087,1
3088,4
3089,1
3090,5
3091,5
3092,1
3093,1
3094,1
3095,1
3096,5
3097,5
3098,3
3099,2
3100,1
3101,1
3102,1
3103,1
3104,1
3105,1
3106,5
3107,5
3108,1
3109,5
3110,1
3111,1
3112,5
3113,1
3114,1
3115,1
3116,1
3117,5
3118,5
3119,1
3120,1
3121,1
3122,5
3123,1
3124,1
3125,1
3126,1
3127,1
3128,1
3129,1
3130,1
3131,1
3132,1
3133,1
3134,1
3135,1
3136,1
3137,1
3138,1
3139,1
3140,1
3141,5
3142,1
3143,1
3144,5
3145,1
3146,5
3147,1
3148,1
3149,1
3150,1
3151,5
3152,1
3153,1
3154,5
3155,1
3156,1
3157,5
3158,1
3159,1
3160,4
3161,1
3162,1
3163,5
3164,1
3165,5
3166,4
3167,1
3168,1
3169,1
3170,1
3171,1
3172,1
3173,1
3174,3
3175,5
3176,1
3177,5
3178,1
3179,3
3180,1
3181,1
3182,1
3183,1
3184,1
3185,1
3186,5
3187,1
3188,1
3189,1
3190,3
3191,5
3192,5
3193,1
3194,1
3195,1
3196,5
3197,1
3198,1
3199,1
3200,1
3201,1
3202,1
3203,5
3204,5
3205,5
3206,1
3207,1
3208,1
3209,5
3210,1
3211,1
3212,1
3213,1
3214,5
3215,1
3216,5
3217,1
3218,1
3219,1
3220,1
3221,5
3222,5
3223,5
3224,5
3225,1
3226,5
3227,1
3228,1
3229,1
3230,1
3231,5
3232,1
3233,1
3234,1
3235,1
3236,1
3237,5
3238,1
3239,5
3240,3
3241,5
3242,1
3243,5
3244,1
3245,1
3246,1
3247,1
3248,1
3249,5
3250,5
3251,1
3252,1
3253,4
3254,1
3255,2
3256,1
3257,5
3258,1
3259,1
3260,1
3261,5
3262,1
3263,1
3264,5
3265,5
3266,1
3267,3
3268,1
3269,4
3270,5
3271,5
3272,5
3273,1
3274,5
3275,5
3276,1
3277,1
3278,5
3279,5
3280,2
3281,3
3282,1
3283,4
3284,1
3285,1
3286,2
3287,1
3288,5
3289,1
3290,1
3291,1
3292,1
3293,1
3294,1
3295,3
3296,1
3297,1
3298,5
3299,1
3300,5
3301,1
3302,1
3303,1
3304,5
3305,1
3306,1
3307,1
3308,1
3309,1
3310,3
3311,1
3312,1
3313,1
3314,1
3315,1
3316,5
3317,1
3318,1
3319,1
3320,5
3321,1
3322,5
3323,1
3324,3
3325,1
3326,1
3327,1
3328,1
3329,1
3330,1
3331,5
3332,5
3333,1
3334,5
3335,1
3336,1
3337,1
3338,1
3339,5
3340,1
3341,1
3342,1
3343,1
3344,5
3345,1
3346,1
3347,1
3348,1
3349,1
3350,5
3351,1
3352,1
3353,1
3354,1
3355,1
3356,2
3357,5
3358,1
3359,5
3360,1
3361,1
3362,1
3363,5
3364,1
3365,2
3366,5
3367,1
3368,5
3369,2
3370,1
3371,1
3372,5
3373,5
3374,1
3375,5
3376,1
3377,5
3378,1
3379,4
3380,5
3381,1
3382,1
3383,1
3384,5
3385,1
3386,1
3387,1
3388,1
3389,5
3390,1
3391,1
3392,3
3393,5
3394,1
3395,1
3396,1
3397,5
3398,5
3399,5
3400,5
3401,5
3402,1
3403,1
3404,1
3405,1
3406,5
3407,5
3408,1
3409,1
3410,5
3411,5
3412,1
3413,1
3414,1
3415,3
3416,1
3417,5
3418,1
3419,2
3420,5
3421,1
3422,1
3423,1
3424,3
3425,3
3426,1
3427,5
3428,1
3429,1
3430,5
3431,3
3432,5
3433,4
3434,5
3435,1
3436,5
3437,1
3438,1
3439,5
3440,5
3441,1
3442,1
3443,1
3444,1
3445,4
3446,1
3447,1
3448,1
3449,5
3450,1
3451,1
3452,1
3453,1
3454,1
3455,5
3456,1
3457,5
3458,3
3459,1
3460,1
3461,1
3462,1
3463,5
3464,5
3465,1
3466,1
3467,5
3468,1
3469,1
3470,1
3471,5
3472,5
3473,1
3474,1
3475,5
3476,5
3477,5
3478,1
3479,1
3480,5
3481,1
3482,5
3483,1
3484,5
3485,1
3486,5
3487,1
3488,1
3489,1
3490,3
3491,1
3492,5
3493,1
3494,5
3495,2
3496,1
3497,5
3498,1
3499,1
3500,1
3501,5
3502,1
3503,1
3504,1
3505,5
3506,5
3507,1
3508,1
3509,5
3510,1
3511,1
3512,1
3513,1
3514,5
3515,3
3516,1
3517,1
3518,5
3519,1
3520,1
3521,1
3522,5
3523,1
3524,1
3525,1
3526,5
3527,5
3528,1
3529,1
3530,3
3531,1
3532,1
3533,1
3534,5
3535,1
3536,1
3537,1
3538,1
3539,5
3540,1
3541,1
3542,1
3543,1
3544,1
3545,1
3546,1
3547,5
3548,1
3549,1
3550,1
3551,1
3552,1
3553,5
3554,1
3555,1
3556,1
3557,1
3558,1
3559,5
3560,5
3561,1
3562,1
3563,1
3564,1
3565,5
3566,1
3567,1
3568,5
3569,1
3570,1
3571,5
3572,1
3573,5
3574,1
3575,5
3576,5
3577,1
3578,5
3579,5
3580,1
3581,1
3582,1
3583,1
3584,5
3585,1
3586,1
3587,1
3588,1
3589,1
3590,1
3591,1
3592,1
3593,1
3594,5
3595,1
3596,1
3597,1
3598,5
3599,1
3600,1
3601,1
3602,1
3603,5
3604,2
3605,1
3606,1
3607,1
3608,1
3609,1
3610,1
3611,5
3612,5
3613,1
3614,1
3615,1
3616,3
3617,1
3618,1
3619,1
3620,5
3621,1
3622,5
3623,1
3624,1
3625,1
3626,1
3627,5
3628,1
3629,1
3630,1
3631,1
3632,5
3633,3
3634,5
3635,5
3636,1
3637,1
3638,5
3639,1
3640,5
3641,1
3642,1
3643,1
3644,1
3645,5
3646,1
3647,1
3648,1
3649,1
3650,1
3651,1
3652,1
3653,1
3654,5
3655,1
3656,1
3657,1
3658,1
3659,5
3660,5
3661,1
3662,1
3663,1
3664,5
3665,1
3666,1
3667,1
3668,1
3669,1
3670,5
3671,5
3672,1
3673,1
3674,5
3675,1
3676,1
3677,5
3678,1
3679,1
3680,1
3681,1
3682,5
3683,1
3684,1
3685,5
3686,1
3687,1
3688,1
3689,1
3690,2
3691,1
3692,1
3693,1
3694,1
3695,5
3696,1
3697,1
3698,1
3699,5
3700,1
3701,1
3702,1
3703,5
3704,1
3705,1
3706,5
3707,1
3708,5
3709,1
3710,5
3711,1
3712,1
3713,1
3714,5
3715,1
3716,1
3717,1
3718,1
3719,5
3720,5
3721,1
3722,5
3723,1
3724,2
3725,3
3726,5
3727,1
3728,1
3729,1
3730,1
3731,5
3732,1
3733,1
3734,5
3735,5
3736,5
3737,1
3738,5
3739,1
3740,1
3741,1
3742,1
3743,1
3744,5
3745,5
3746,1
3747,1
3748,1
3749,1
3750,1
3751,5
3752,1
3753,1
3754,5
3755,1
3756,5
3757,1
3758,1
3759,1
3760,1
3761,1
3762,1
3763,1
3764,1
3765,1
3766,5
3767,1
3768,1
3769,1
3770,1
3771,1
3772,1
3773,1
3774,1
3775,1
3776,5
3777,5
3778,5
3779,1
3780,5
3781,5
3782,1
3783,1
3784,1
3785,5
3786,1
3787,5
3788,1
3789,1
3790,5
3791,1
3792,5
3793,1
3794,1
3795,1
3796,5
3797,5
3798,5
3799,1
3800,1
3801,5
3802,5
3803,1
3804,1
3805,5
3806,1
3807,1
3808,1
3809,5
3810,1
3811,1
3812,1
3813,5
3814,1
3815,1
3816,1
3817,1
3818,1
3819,5
3820,1
3821,1
3822,1
3823,4
3824,1
3825,1
3826,1
3827,4
3828,1
3829,5
3830,5
3831,1
3832,1
3833,1
3834,1
3835,1
3836,1
3837,5
3838,5
3839,1
3840,1
3841,1
3842,1
3843,1
3844,1
3845,1
3846,5
3847,2
3848,5
3849,4
3850,1
3851,5
3852,1
3853,1
3854,1
3855,1
3856,1
3857,1
3858,1
3859,1
3860,1
3861,1
3862,5
3863,1
3864,1
3865,1
3866,1
3867,1
3868,2
3869,3
3870,1
3871,1
3872,1
3873,5
3874,1
3875,1
3876,1
3877,1
3878,5
3879,5
3880,2
3881,5
3882,5
3883,1
3884,1
3885,5
3886,5
3887,1
3888,5
3889,1
3890,3
3891,1
3892,1
3893,5
3894,1
3895,1
3896,1
3897,3
3898,5
3899,5
3900,5
3901,1
3902,1
3903,1
3904,1
3905,5
3906,1
3907,4
3908,1
3909,1
3910,1
3911,1
3912,1
3913,1
3914,1
3915,1
3916,1
3917,1
3918,1
3919,5
3920,5
3921,5
3922,5
3923,1
3924,1
3925,5
3926,1
3927,1
3928,5
3929,1
3930,1
3931,1
3932,5
3933,1
3934,1
3935,1
3936,1
3937,1
3938,1
3939,1
3940,1
3941,1
3942,5
3943,5
3944,5
3945,1
3946,1
3947,1
3948,1
3949,1
3950,1
3951,1
3952,1
3953,1
3954,3
3955,1
3956,5
3957,5
3958,1
3959,1
3960,5
3961,1
3962,1
3963,5
3964,1
3965,5
3966,1
3967,2
3968,5
3969,5
3970,1
3971,5
3972,1
3973,1
3974,5
3975,5
3976,1
3977,1
3978,1
3979,1
3980,1
3981,5
3982,5
3983,1
3984,1
3985,1
3986,1
3987,1
3988,1
3989,1
3990,1
3991,1
3992,2
3993,1
3994,1
3995,5
3996,1
3997,1
3998,1
3999,1
4000,1
4001,5
4002,2
4003,5
4004,1
4005,1
4006,1
4007,5
4008,1
4009,1
4010,5
4011,1
4012,5
4013,1
4014,1
4015,5
4016,1
4017,5
4018,1
4019,5
4020,1
4021,1
4022,1
4023,1
4024,1
4025,1
4026,1
4027,5
4028,5
4029,1
4030,1
4031,3
4032,1
4033,1
4034,1
4035,1
4036,1
4037,1
4038,1
4039,1
4040,1
4041,1
4042,5
4043,1
4044,1
4045,5
4046,1
4047,5
4048,5
4049,5
4050,5
4051,1
4052,1
4053,1
4054,1
4055,1
4056,1
4057,5
4058,5
4059,3
4060,1
4061,1
4062,1
4063,5
4064,1
4065,1
4066,1
4067,1
4068,1
4069,1
4070,5
4071,1
4072,1
4073,1
4074,1
4075,5
4076,1
4077,1
4078,5
4079,1
4080,5
4081,1
4082,1
4083,1
4084,1
4085,1
4086,1
4087,1
4088,5
4089,5
4090,5
4091,5
4092,1
4093,1
4094,1
4095,1
4096,5
4097,5
4098,1
4099,1
4100,5
4101,1
4102,5
4103,5
4104,1
4105,1
4106,5
4107,5
4108,1
4109,1
4110,1
4111,1
4112,1
4113,1
4114,1
4115,1
4116,1
4117,5
4118,1
4119,5
4120,1
4121,5
4122,5
4123,1
4124,1
4125,5
4126,1
4127,1
4128,1
4129,1
4130,1
4131,1
4132,5
4133,1
4134,5
4135,1
4136,1
4137,1
4138,1
4139,1
4140,4
4141,5
4142,1
4143,1
4144,1
4145,1
4146,5
4147,1
4148,1
4149,1
4150,5
4151,1
4152,5
4153,5
4154,1
4155,5
4156,2
4157,5
4158,1
4159,1
4160,1
4161,1
4162,1
4163,1
4164,1
4165,1
4166,5
4167,1
4168,1
4169,1
4170,1
4171,5
4172,1
4173,1
4174,5
4175,1
4176,1
4177,5
4178,1
4179,1
4180,1
4181,1
4182,5
4183,1
4184,1
4185,1
4186,5
4187,2
4188,1
4189,4
4190,1
4191,3
4192,1
4193,1
4194,5
4195,5
4196,2
4197,1
4198,1
4199,1
4200,5
4201,1
4202,3
4203,1
4204,5
4205,1
4206,1
4207,5
4208,1
4209,5
4210,5
4211,5
4212,1
4213,5
4214,1
4215,1
4216,1
4217,1
4218,1
4219,1
4220,1
4221,5
4222,3
4223,5
4224,1
4225,5
4226,1
4227,5
4228,1
4229,1
4230,1
4231,5
4232,1
4233,5
4234,1
4235,1
4236,1
4237,5
4238,1
4239,1
4240,3
4241,5
4242,1
4243,5
4244,1
4245,1
4246,1
4247,1
4248,1
4249,5
4250,1
4251,1
4252,5
4253,1
4254,1
4255,1
4256,1
4257,1
4258,1
4259,1
4260,5
4261,5
4262,1
4263,5
4264,1
4265,5
4266,1
4267,5
4268,1
4269,5
4270,1
4271,1
4272,1
4273,5
4274,1
4275,5
4276,1
4277,1
4278,1
4279,1
4280,1
4281,5
4282,1
4283,5
4284,1
4285,1
4286,5
4287,1
4288,1
4289,5
4290,1
4291,1
4292,1
4293,1
4294,1
4295,1
4296,5
4297,5
4298,1
4299,1
4300,1
4301,1
4302,5
4303,1
4304,1
4305,1
4306,1
4307,1
4308,1
4309,1
4310,1
4311,2
4312,1
4313,2
4314,1
4315,5
4316,1
4317,5
4318,5
4319,2
4320,1
4321,1
4322,1
4323,5
4324,1
4325,1
4326,1
4327,1
4328,1
4329,1
4330,1
4331,1
4332,2
4333,5
4334,1
4335,1
4336,1
4337,5
4338,1
4339,1
4340,1
4341,1
4342,1
4343,1
4344,1
4345,1
4346,1
4347,1
4348,1
4349,1
4350,1
4351,1
4352,1
4353,1
4354,1
4355,2
4356,5
4357,5
4358,1
4359,5
4360,5
4361,1
4362,1
4363,1
4364,1
4365,1
4366,5
4367,3
4368,1
4369,1
4370,5
4371,1
4372,1
4373,1
4374,5
4375,1
4376,1
4377,1
4378,1
4379,1
4380,1
4381,1
4382,1
4383,1
4384,1
4385,1
4386,5
4387,4
4388,1
4389,1
4390,1
4391,5
4392,5
4393,1
4394,1
4395,5
4396,1
4397,1
4398,1
4399,1
4400,5
4401,1
4402,1
4403,5
4404,5
4405,1
4406,1
4407,5
4408,1
4409,5
4410,1
4411,1
4412,1
4413,1
4414,5
4415,1
4416,5
4417,5
4418,5
4419,5
4420,1
4421,1
4422,1
4423,1
4424,1
4425,3
4426,1
4427,1
4428,1
4429,1
4430,5
4431,5
4432,1
4433,5
4434,3
4435,5
4436,1
4437,5
4438,5
4439,5
4440,1
4441,5
4442,1
4443,5
4444,1
4445,1
4446,1
4447,1
4448,1
4449,5
4450,1
4451,1
4452,5
4453,1
4454,1
4455,1
4456,1
4457,1
4458,3
4459,1
4460,5
4461,1
4462,5
4463,1
4464,1
4465,5
4466,1
4467,1
4468,1
4469,5
4470,5
4471,1
4472,1
4473,1
4474,1
4475,1
4476,1
4477,5
4478,1
4479,1
4480,5
4481,1
4482,1
4483,5
4484,1
4485,3
4486,1
4487,1
4488,3
4489,1
4490,1
4491,5
4492,5
4493,1
4494,1
4495,5
4496,1
4497,5
4498,1
4499,4
4500,1
4501,1
4502,1
4503,5
4504,1
4505,1
4506,5
4507,5
4508,5
4509,1
4510,5
4511,1
4512,1
4513,5
4514,1
4515,5
4516,1
4517,1
4518,1
4519,5
4520,1
4521,5
4522,1
4523,1
4524,1
4525,1
4526,5
4527,1
4528,4
4529,1
4530,1
4531,1
4532,1
4533,1
4534,4
4535,1
4536,1
4537,5
4538,1
4539,1
4540,1
4541,1
4542,1
4543,1
4544,1
4545,5
4546,1
4547,1
4548,1
4549,1
4550,1
4551,5
4552,1
4553,5
4554,1
4555,1
4556,1
4557,1
4558,2
4559,1
4560,1
4561,1
4562,5
4563,1
4564,1
4565,5
4566,1
4567,1
4568,5
4569,1
4570,2
4571,2
4572,1
4573,4
4574,1
4575,1
4576,1
4577,1
4578,1
4579,5
4580,5
4581,5
4582,1
4583,5
4584,4
4585,1
4586,1
4587,5
4588,1
4589,5
4590,1
4591,1
4592,5
4593,5
4594,5
4595,1
4596,1
4597,5
4598,5
4599,5
4600,1
4601,1
4602,1
4603,1
4604,1
4605,1
4606,1
4607,1
4608,5
4609,1
4610,1
4611,5
4612,5
4613,5
4614,5
4615,5
4616,1
4617,5
4618,5
4619,1
4620,5
4621,1
4622,1
4623,5
4624,1
4625,5
4626,1
4627,1
4628,1
4629,1
4630,1
4631,1
4632,1
4633,1
4634,1
4635,1
4636,1
4637,1
4638,5
4639,5
4640,1
4641,5
4642,5
4643,1
4644,1
4645,1
4646,1
4647,1
4648,5
4649,5
4650,2
4651,1
4652,1
4653,1
4654,1
4655,5
4656,1
4657,1
4658,1
4659,1
4660,1
4661,1
4662,5
4663,1
4664,1
4665,1
4666,5
4667,1
4668,1
4669,5
4670,1
4671,5
4672,1
4673,1
4674,1
4675,1
4676,1
4677,1
4678,1
4679,1
4680,1
4681,1
4682,5
4683,1
4684,1
4685,3
4686,1
4687,1
4688,5
4689,1
4690,1
4691,1
4692,5
4693,1
4694,5
4695,1
4696,1
4697,1
4698,1
4699,1
4700,1
4701,1
4702,1
4703,1
4704,1
4705,1
4706,1
4707,1
4708,1
4709,1
4710,3
4711,1
4712,1
4713,1
4714,1
4715,1
4716,5
4717,5
4718,1
4719,1
4720,1
4721,1
4722,1
4723,1
4724,5
4725,1
4726,1
4727,1
4728,5
4729,1
4730,5
4731,5
4732,3
4733,1
4734,5
4735,5
4736,1
4737,1
4738,5
4739,1
4740,1
4741,5
4742,1
4743,1
4744,1
4745,1
4746,1
4747,5
4748,1
4749,1
4750,5
4751,5
4752,5
4753,1
4754,1
4755,1
4756,1
4757,1
4758,5
4759,1
4760,4
4761,1
4762,1
4763,5
4764,1
4765,3
4766,1
4767,1
4768,5
4769,5
4770,1
4771,1
4772,1
4773,1
4774,1
4775,5
4776,1
4777,1
4778,1
4779,1
4780,1
4781,1
4782,1
4783,1
4784,3
4785,1
4786,1
4787,1
4788,1
4789,1
4790,1
4791,1
4792,5
4793,3
4794,1
4795,5
4796,1
4797,1
4798,1
4799,1
4800,5
4801,1
4802,1
4803,1
4804,2
4805,1
4806,1
4807,1
4808,5
4809,5
4810,1
4811,5
4812,5
4813,1
4814,1
4815,1
4816,1
4817,1
4818,5
4819,5
4820,5
4821,5
4822,1
4823,1
4824,3
4825,1
4826,5
4827,1
4828,1
4829,1
4830,5
4831,1
4832,1
4833,1
4834,1
4835,1
4836,1
4837,1
4838,5
4839,1
4840,5
4841,1
4842,1
4843,1
4844,1
4845,1
4846,1
4847,1
4848,5
4849,1
4850,1
4851,1
4852,1
4853,1
4854,1
4855,5
4856,1
4857,1
4858,5
4859,1
4860,1
4861,1
4862,5
4863,1
4864,5
4865,1
4866,1
4867,1
4868,1
4869,1
4870,1
4871,1
4872,1
4873,1
4874,1
4875,1
4876,5
4877,1
4878,1
4879,1
4880,5
4881,1
4882,1
4883,1
4884,5
4885,1
4886,1
4887,1
4888,1
4889,1
4890,1
4891,1
4892,1
4893,5
4894,2
4895,1
4896,5
4897,1
4898,1
4899,1
4900,1
4901,1
4902,1
4903,1
4904,5
4905,1
4906,1
4907,1
4908,1
4909,1
4910,1
4911,1
4912,1
4913,1
4914,5
4915,5
4916,1
4917,1
4918,1
4919,1
4920,1
4921,5
4922,1
4923,1
4924,1
4925,5
4926,1
4927,1
4928,1
4929,1
4930,1
4931,1
4932,1
4933,1
4934,1
4935,1
4936,1
4937,1
4938,5
4939,5
4940,1
4941,1
4942,1
4943,1
4944,1
4945,1
4946,5
4947,1
4948,5
4949,1
4950,5
4951,1
4952,5
4953,1
4954,1
4955,1
4956,1
4957,5
4958,1
4959,5
4960,1
4961,1
4962,5
4963,5
4964,1
4965,3
4966,1
4967,1
4968,2
4969,5
4970,1
4971,1
4972,1
4973,1
4974,3
4975,1
4976,5
4977,1
4978,5
4979,5
4980,5
4981,5
4982,1
4983,1
4984,5
4985,5
4986,1
4987,5
4988,5
4989,5
4990,1
4991,5
4992,1
4993,1
4994,1
4995,5
4996,1
4997,1
4998,3
4999,5
5000,1
5001,5
5002,5
5003,1
5004,1
5005,5
5006,1
5007,1
5008,5
5009,1
5010,1
5011,1
5012,1
5013,2
5014,5
5015,1
5016,1
5017,5
5018,1
5019,1
5020,1
5021,1
5022,1
5023,1
5024,1
5025,1
5026,5
5027,1
5028,5
5029,5
5030,1
5031,1
5032,1
5033,1
5034,1
5035,1
5036,1
5037,1
5038,1
5039,1
5040,5
5041,1
5042,5
5043,5
5044,1
5045,1
5046,5
5047,1
5048,1
5049,1
5050,1
5051,5
5052,1
5053,4
5054,1
5055,1
5056,1
5057,4
5058,1
5059,3
5060,1
5061,1
5062,1
5063,5
5064,1
5065,1
5066,5
5067,1
5068,1
5069,1
5070,5
5071,1
5072,1
5073,1
5074,1
5075,1
5076,1
5077,5
5078,5
5079,5
5080,1
5081,5
5082,5
5083,5
5084,1
5085,1
5086,1
5087,1
5088,5
5089,1
5090,5
5091,3
5092,1
5093,5
5094,5
5095,1
5096,1
5097,5
5098,1
5099,5
5100,4
5101,1
5102,1
5103,5
5104,5
5105,1
5106,5
5107,1
5108,1
5109,1
5110,1
5111,5
5112,1
5113,1
5114,5
5115,5
5116,1
5117,1
5118,5
5119,1
5120,1
5121,1
5122,1
5123,1
5124,1
5125,1
5126,2
5127,5
5128,2
5129,5
5130,1
5131,1
5132,1
5133,1
5134,1
5135,1
5136,1
5137,1
5138,1
5139,4
5140,5
5141,5
5142,5
5143,5
5144,5
5145,5
5146,1
5147,1
5148,5
5149,1
5150,4
5151,1
5152,1
5153,1
5154,1
5155,1
5156,1
5157,5
5158,1
5159,2
5160,5
5161,1
5162,1
5163,4
5164,1
5165,1
5166,1
5167,5
5168,1
5169,3
5170,1
5171,4
5172,1
5173,5
5174,5
5175,1
5176,1
5177,5
5178,1
5179,1
5180,2
5181,1
5182,1
5183,1
5184,1
5185,1
5186,1
5187,5
5188,1
5189,1
5190,1
5191,1
5192,1
5193,5
5194,1
5195,1
5196,1
5197,1
5198,1
5199,1
5200,1
5201,5
5202,5
5203,1
5204,1
5205,1
5206,1
5207,5
5208,1
5209,2
5210,1
5211,5
5212,1
5213,1
5214,1
5215,1
5216,5
5217,1
5218,5
5219,1
5220,1
5221,5
5222,1
5223,1
5224,1
5225,1
5226,1
5227,1
5228,1
5229,1
5230,1
5231,1
5232,1
5233,5
5234,5
5235,5
5236,1
5237,1
5238,1
5239,4
5240,1
5241,5
5242,1
5243,1
5244,1
5245,1
5246,1
5247,1
5248,1
5249,1
5250,1
5251,1
5252,5
5253,1
5254,1
5255,1
5256,5
5257,1
5258,1
5259,5
5260,1
5261,5
5262,2
5263,1
5264,1
5265,5
5266,5
5267,5
5268,1
5269,5
5270,5
5271,1
5272,5
5273,1
5274,5
5275,1
5276,5
5277,1
5278,1
5279,5
5280,1
5281,5
5282,5
5283,1
5284,1
5285,1
5286,1
5287,1
5288,2
5289,1
5290,5
5291,1
5292,1
5293,1
5294,1
5295,5
5296,1
5297,1
5298,1
5299,1
5300,5
5301,3
5302,1
5303,1
5304,1
5305,1
5306,1
5307,2
5308,5
5309,1
5310,5
5311,1
5312,3
5313,5
5314,1
5315,1
5316,1
5317,5
5318,1
5319,1
5320,5
5321,1
5322,5
5323,1
5324,1
5325,1
5326,5
5327,1
5328,1
5329,1
5330,4
5331,5
5332,5
5333,1
5334,5
5335,1
5336,5
5337,5
5338,1
5339,5
5340,5
5341,5
5342,1
5343,2
5344,1
5345,5
5346,1
5347,1
5348,1
5349,1
5350,1
5351,5
5352,1
5353,1
5354,5
5355,1
5356,5
5357,5
5358,1
5359,1
5360,1
5361,1
5362,1
5363,5
5364,1
5365,5
5366,2
5367,5
5368,1
5369,1
5370,1
5371,1
5372,1
5373,1
5374,1
5375,1
5376,1
5377,1
5378,1
5379,1
5380,5
5381,5
5382,1
5383,1
5384,3
5385,5
5386,1
5387,1
5388,1
5389,1
5390,5
5391,1
5392,1
5393,1
5394,1
5395,5
5396,1
5397,1
5398,1
5399,5
5400,4
5401,1
5402,3
5403,5
5404,1
5405,5
5406,1
5407,1
5408,1
5409,1
5410,5
5411,5
5412,1
5413,1
5414,1
5415,5
5416,1
5417,5
5418,1
5419,1
5420,5
5421,1
5422,5
5423,1
5424,5
5425,1
5426,1
5427,1
5428,5
5429,3
5430,1
5431,1
5432,5
5433,5
5434,1
5435,1
5436,5
5437,1
5438,1
5439,1
5440,5
5441,1
5442,5
5443,1
5444,1
5445,1
5446,1
5447,1
5448,3
5449,1
5450,1
5451,5
5452,1
5453,1
5454,1
5455,5
5456,1
5457,1
5458,1
5459,1
5460,5
5461,1
5462,1
5463,1
5464,1
5465,5
5466,1
5467,5
5468,1
5469,1
5470,1
5471,1
5472,1
5473,1
5474,4
5475,1
5476,1
5477,1
5478,1
5479,5
5480,5
5481,1
5482,1
5483,1
5484,1
5485,5
5486,1
5487,4
5488,3
5489,1
5490,5
5491,5
5492,5
5493,1
5494,1
5495,1
5496,1
5497,5
5498,1
5499,5
5500,1
5501,5
5502,1
5503,3
5504,5
5505,1
5506,1
5507,1
5508,1
5509,5
5510,1
5511,1
5512,1
5513,5
5514,1
5515,1
5516,5
5517,5
5518,1
5519,1
5520,1
5521,1
5522,1
5523,1
5524,5
5525,1
5526,1
5527,1
5528,5
5529,4
5530,5
5531,1
5532,5
5533,3
5534,5
5535,5
5536,1
5537,5
5538,1
5539,1
5540,1
5541,1
5542,1
5543,5
5544,5
5545,5
5546,1
5547,1
5548,1
5549,1
5550,1
5551,5
5552,1
5553,5
5554,5
5555,5
5556,5
5557,5
5558,1
5559,1
5560,1
5561,5
5562,5
5563,5
5564,1
5565,1
5566,1
5567,1
5568,1
5569,5
5570,5
5571,1
5572,5
5573,1
5574,5
5575,1
5576,1
5577,1
5578,5
5579,5
5580,5
5581,5
5582,1
5583,3
5584,5
5585,5
5586,1
5587,1
5588,5
5589,1
5590,1
5591,5
5592,1
5593,5
5594,5
5595,1
5596,1
5597,5
5598,1
5599,1
5600,1
5601,5
5602,1
5603,3
5604,5
5605,5
5606,5
5607,1
5608,5
5609,1
5610,5
5611,5
5612,5
5613,1
5614,5
5615,5
5616,1
5617,5
5618,5
5619,2
5620,1
5621,1
5622,1
5623,1
5624,1
5625,1
5626,1
5627,5
5628,5
5629,5
5630,1
5631,1
5632,5
5633,1
5634,1
5635,5
5636,1
5637,1
5638,1
5639,5
5640,5
5641,1
5642,1
5643,1
5644,1
5645,1
5646,3
5647,1
5648,1
5649,5
5650,1
5651,1
5652,1
5653,1
5654,5
5655,1
5656,5
5657,5
5658,1
5659,1
5660,5
5661,1
5662,1
5663,5
5664,1
5665,1
5666,1
5667,1
5668,1
5669,5
5670,1
5671,5
5672,1
5673,1
5674,5
5675,1
5676,1
5677,1
5678,1
5679,1
5680,1
5681,1
5682,1
5683,5
5684,1
5685,3
5686,5
5687,1
5688,1
5689,1
5690,5
5691,5
5692,1
5693,5
5694,3
5695,1
5696,5
5697,1
5698,1
5699,4
5700,3
5701,1
5702,5
5703,5
5704,1
5705,5
5706,5
5707,4
5708,1
5709,2
5710,1
5711,1
5712,5
5713,1
5714,1
5715,5
5716,1
5717,1
5718,5
5719,1
5720,5
5721,3
5722,1
5723,1
5724,1
5725,1
5726,5
5727,1
5728,5
5729,5
5730,1
5731,1
5732,1
5733,1
5734,1
5735,1
5736,5
5737,1
5738,1
5739,4
5740,1
5741,1
5742,1
5743,1
5744,1
5745,1
5746,1
5747,1
5748,3
5749,1
5750,1
5751,5
5752,1
5753,1
5754,5
5755,1
5756,1
5757,1
5758,1
5759,1
5760,1
5761,1
5762,1
5763,5
5764,1
5765,5
5766,5
5767,1
5768,1
5769,2
5770,1
5771,1
5772,1
5773,1
5774,1
5775,1
5776,5
5777,1
5778,1
5779,1
5780,5
5781,1
5782,1
5783,1
5784,1
5785,4
5786,1
5787,5
5788,1
5789,1
5790,1
5791,5
5792,1
5793,1
5794,1
